,VR1:VRF Heat Pump Part Load Ratio [](Hourly),VR2:VRF Heat Pump Part Load Ratio [](Hourly),VR3:VRF Heat Pump Part Load Ratio [](Hourly),VR4:VRF Heat Pump Part Load Ratio [](Hourly),VR5:VRF Heat Pump Part Load Ratio [](Hourly)
2013-04-26 14:00:00,0.268633777500554,0.35191796210953896,0.35826814422385206,0.35558639524315505,0.40624473328823296
2013-04-26 15:00:00,0.27591603480301397,0.34692079774581797,0.355847988510785,0.373198919066205,0.40491378304753994
2013-04-26 16:00:00,0.34236944404590397,0.31267810059337997,0.323911101611895,0.356455302004274,0.361812656660484
2013-04-26 17:00:00,0.29118074103286895,0.31638005346462605,0.266355138803803,0.30275024798373,0.28284417594018396
2013-04-26 18:00:00,0.25,0.25,0.252895706754047,0.305845310627815,0.264291572303304
2013-04-26 19:00:00,0.25,0.25,0.25,0.25,0.25
2013-04-26 20:00:00,0.25,0.25,0.25,0.25,0.25
2013-04-26 21:00:00,0.25,0.25,0.25,0.25,0.25
2013-04-26 22:00:00,0.25,0.25,0.25,0.0,0.25
2013-04-26 23:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-27 00:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-27 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-27 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-27 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-27 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-27 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-27 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-27 07:00:00,0.0,0.0,0.24583333333333302,0.020833333333333332,0.0
2013-04-27 08:00:00,0.259990172197548,0.255687333816942,0.267776957516132,0.267864324545082,0.267857142857143
2013-04-27 09:00:00,0.25,0.25,0.256537722266306,0.25,0.33574921571262395
2013-04-27 10:00:00,0.257064073466863,0.37272940187565207,0.30987843742065996,0.369546050690921,0.295354061005104
2013-04-27 11:00:00,0.348148258920504,0.359057710313447,0.30436915953782695,0.365500601169185,0.34166572584856
2013-04-27 12:00:00,0.30015657025681497,0.32474205577114,0.316865835943343,0.328512368703904,0.318645758047783
2013-04-27 13:00:00,0.25,0.25,0.260075079836875,0.29661534396568107,0.357179673401424
2013-04-27 14:00:00,0.25,0.25,0.25,0.285741352620878,0.256729011192605
2013-04-27 15:00:00,0.25,0.25,0.25,0.28556401197652304,0.322068621244645
2013-04-27 16:00:00,0.25,0.25,0.25,0.29191632261332107,0.34671126220071197
2013-04-27 17:00:00,0.25,0.25,0.25,0.26562718448528,0.32810418481862297
2013-04-27 18:00:00,0.25,0.25,0.25,0.25,0.25
2013-04-27 19:00:00,0.25,0.25,0.25,0.25,0.25
2013-04-27 20:00:00,0.25,0.25,0.25,0.25,0.25
2013-04-27 21:00:00,0.25,0.25,0.25,0.25,0.25
2013-04-27 22:00:00,0.25,0.25,0.25,0.0,0.25
2013-04-27 23:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-28 00:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-28 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-28 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-28 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-28 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-28 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-28 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-28 07:00:00,0.0,0.0,0.151041666666667,0.0,0.0
2013-04-28 08:00:00,0.25,0.25,0.251197870801679,0.25974390147703397,0.243113504900566
2013-04-28 09:00:00,0.25,0.25,0.25,0.25,0.25
2013-04-28 10:00:00,0.25,0.253091712519178,0.274230518982636,0.25,0.309408505643906
2013-04-28 11:00:00,0.250757910118707,0.277193305925518,0.308726755753109,0.256805378667591,0.34447425399768206
2013-04-28 12:00:00,0.256996453884111,0.28321181473296697,0.312652678746073,0.29949055345882303,0.34657998090580105
2013-04-28 13:00:00,0.33488109481006106,0.35373196877734003,0.36623997246211104,0.291432389993258,0.348795360435327
2013-04-28 14:00:00,0.32152146898402195,0.344353709943745,0.262169521747277,0.285492696433109,0.30081385201926397
2013-04-28 15:00:00,0.28208853980413,0.320602901779351,0.294034723220546,0.33948371694536,0.299128568995072
2013-04-28 16:00:00,0.251116955733257,0.27876926620681297,0.347424183747802,0.318971707195344,0.29142356373977196
2013-04-28 17:00:00,0.25,0.264324419920482,0.306613354313343,0.274296260976656,0.360100952114298
2013-04-28 18:00:00,0.25,0.25,0.25,0.25,0.25
2013-04-28 19:00:00,0.25,0.25,0.25,0.25,0.25
2013-04-28 20:00:00,0.25,0.25,0.25,0.25,0.25
2013-04-28 21:00:00,0.25,0.25,0.25,0.25,0.25
2013-04-28 22:00:00,0.25,0.25,0.25,0.0,0.25
2013-04-28 23:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-29 00:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-29 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-29 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-29 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-29 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-29 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-29 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-29 07:00:00,0.0,0.0,0.111111111111111,0.0,0.0
2013-04-29 08:00:00,0.252101638212463,0.23843163106727303,0.250064721130326,0.26046244840371197,0.244575565886852
2013-04-29 09:00:00,0.25,0.25,0.25,0.25,0.25
2013-04-29 10:00:00,0.25,0.25,0.25,0.25,0.25
2013-04-29 11:00:00,0.25,0.25,0.25,0.30677564925728695,0.25
2013-04-29 12:00:00,0.25,0.25,0.262280598750091,0.42381407804472604,0.25
2013-04-29 13:00:00,0.25,0.25,0.397314077263091,0.441070686507922,0.25
2013-04-29 14:00:00,0.25,0.25,0.355024543379526,0.455189569014531,0.25105860230411203
2013-04-29 15:00:00,0.25,0.25,0.342762307779454,0.44914023747325604,0.40281967611071706
2013-04-29 16:00:00,0.25,0.25,0.29442793920584104,0.389628380729291,0.278312515493177
2013-04-29 17:00:00,0.25,0.25,0.25,0.336864470441357,0.25
2013-04-29 18:00:00,0.25,0.25,0.25,0.294704517764377,0.25
2013-04-29 19:00:00,0.25,0.25,0.25,0.25,0.25
2013-04-29 20:00:00,0.0,0.0,0.0,0.25,0.0
2013-04-29 21:00:00,0.0,0.0,0.0,0.25,0.0
2013-04-29 22:00:00,0.0,0.0,0.0,0.25,0.0
2013-04-29 23:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-30 00:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-30 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-30 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-30 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-30 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-30 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-30 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-30 07:00:00,0.11458333333333301,0.06250000000000003,0.005952380952380962,0.0,0.06944444444444446
2013-04-30 08:00:00,0.5032964658899289,0.431957223874554,0.370357700410854,0.0,0.518354510892771
2013-04-30 09:00:00,0.549489340651947,0.469484552277103,0.34377933731079696,0.7944844167286199,0.595101002829625
2013-04-30 10:00:00,0.43181093330622494,0.38990359016852605,0.33161813029333304,0.49486009268347203,0.468528282997133
2013-04-30 11:00:00,0.27699698054106997,0.303151372138339,0.289899028021352,0.3805230260256501,0.357080878189904
2013-04-30 12:00:00,0.338040941399334,0.352764652878094,0.25170291900579,0.309015204325575,0.3313553788265611
2013-04-30 13:00:00,0.27725793969276696,0.293030542760249,0.25,0.38555313888656495,0.343492789231456
2013-04-30 14:00:00,0.261944216476114,0.27599841931477004,0.25,0.37630778893964795,0.319640980175923
2013-04-30 15:00:00,0.268649663993838,0.278712080569653,0.25,0.405384755165456,0.311394249463117
2013-04-30 16:00:00,0.272584763460594,0.273431556441615,0.251291720676273,0.443878323993333,0.303091364798158
2013-04-30 17:00:00,0.27501799432336105,0.252871208928846,0.348645216005962,0.353294215554734,0.263246180580115
2013-04-30 18:00:00,0.254808036994431,0.25,0.287887268868254,0.369555875095957,0.25
2013-04-30 19:00:00,0.0,0.0,0.0,0.28684010775013896,0.0
2013-04-30 20:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-30 21:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-30 22:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-30 23:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-01 00:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-01 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-01 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-01 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-01 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-01 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-01 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-01 07:00:00,0.0,0.0,0.239583333333333,0.21666666666666698,0.041666666666666664
2013-05-01 08:00:00,0.267786688705122,0.27113823464854603,0.279139520912782,0.274112938155488,0.26450791898736
2013-05-01 09:00:00,0.25,0.251596898766351,0.274711839160029,0.25,0.25026198284767004
2013-05-01 10:00:00,0.280318836654675,0.305787651276841,0.37795011259513295,0.300357860230151,0.353332610425241
2013-05-01 11:00:00,0.368036787800791,0.38769954460606,0.45840415832523207,0.40662522709253207,0.447228525879993
2013-05-01 12:00:00,0.393320055972875,0.4120300091088279,0.48133051229645496,0.460247322768937,0.468875188367774
2013-05-01 13:00:00,0.33641943912285,0.340892719738325,0.408428738470646,0.47324052970351205,0.37772718357738105
2013-05-01 14:00:00,0.43543602753930705,0.453388747370588,0.533859619688367,0.4930015570285,0.509510567136762
2013-05-01 15:00:00,0.412896631767552,0.43072411458615206,0.5119164954084939,0.479436713206993,0.47769817547696203
2013-05-01 16:00:00,0.39163988450761,0.411241557026766,0.49302626391642207,0.47274693293152703,0.454727338138048
2013-05-01 17:00:00,0.35021949727728097,0.3725175254355039,0.451208669783414,0.402267039276483,0.40826704113559403
2013-05-01 18:00:00,0.325332022053149,0.322253228833999,0.36644203237924705,0.32719800772346197,0.341573501098777
2013-05-01 19:00:00,0.25,0.25,0.259533639382811,0.32965044514763503,0.25
2013-05-01 20:00:00,0.25,0.25,0.25,0.27259936316172195,0.25
2013-05-01 21:00:00,0.25,0.25,0.25,0.32882687767062396,0.25
2013-05-01 22:00:00,0.25,0.25,0.25,0.0,0.25
2013-05-01 23:00:00,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.0,0.020833333333333332
2013-05-02 00:00:00,0.25,0.25,0.25,0.0,0.25
2013-05-02 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-02 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-02 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-02 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-02 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-02 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-02 07:00:00,0.25403340904954197,0.25,0.25,0.248657217886458,0.255537190265974
2013-05-02 08:00:00,0.8603197741891361,0.742908834868607,0.687658730525729,0.8716225847815551,0.8799437181264742
2013-05-02 09:00:00,0.9685426125038621,0.8840267449683991,0.7869086881786609,0.898893483176471,1.0
2013-05-02 10:00:00,0.809411618563534,0.8295036369919209,0.651513345103907,0.899376499252444,0.9562885824744709
2013-05-02 11:00:00,0.564241251397147,0.7095077744712921,0.5760760995978039,0.618616766171121,0.788479384489072
2013-05-02 12:00:00,0.5298539617490371,0.554177052577698,0.583743106656053,0.5839432293327199,0.591296792933536
2013-05-02 13:00:00,0.413665598374199,0.42212577569673204,0.505145361667529,0.5672035189741229,0.44600258629743894
2013-05-02 14:00:00,0.4503632422788879,0.49144491237477295,0.5771794500509639,0.552517449830539,0.536152605235082
2013-05-02 15:00:00,0.41157300348579995,0.453268624408369,0.544123586553052,0.578026922877036,0.496141372032493
2013-05-02 16:00:00,0.40061290426662394,0.44041782896361603,0.5547684689932769,0.626218042140771,0.47541951413935707
2013-05-02 17:00:00,0.402662540266349,0.40713899216061705,0.53283323395251,0.4815307782549179,0.432173550787415
2013-05-02 18:00:00,0.28753129214748496,0.346280517630676,0.31396789583321305,0.38753933760922904,0.357504822019765
2013-05-02 19:00:00,0.265882093627282,0.25,0.32068928122596396,0.338679126928515,0.25
2013-05-02 20:00:00,0.25,0.25,0.25115797060523304,0.305702629746033,0.25
2013-05-02 21:00:00,0.25,0.25,0.25,0.322483464142357,0.25
2013-05-02 22:00:00,0.25,0.25,0.25,0.0,0.25
2013-05-02 23:00:00,0.0,0.0,0.0625,0.0,0.0
2013-05-03 00:00:00,0.0,0.25,0.25,0.0,0.25
2013-05-03 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-03 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-03 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-03 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-03 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-03 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-03 07:00:00,0.1875,0.17222222222222197,0.236111111111111,0.23725964050363701,0.25
2013-05-03 08:00:00,0.287619952454273,0.303356127750675,0.312951950887572,0.353258931435678,0.29624231705869497
2013-05-03 09:00:00,0.319838315971813,0.3505314190469231,0.423347340927039,0.33787705004329494,0.393223949919824
2013-05-03 10:00:00,0.36215525490718,0.38208058977850495,0.45052412006616493,0.37758033238062605,0.434588818972663
2013-05-03 11:00:00,0.40148607612833703,0.423203092086099,0.49035615422032797,0.45037399924343496,0.48245741065492204
2013-05-03 12:00:00,0.44685432370944395,0.456324609810802,0.5371411441826489,0.524949770593505,0.516498389366194
2013-05-03 13:00:00,0.396498633989176,0.38977168945763496,0.476289454888274,0.5486806052693111,0.4301550538894
2013-05-03 14:00:00,0.47121554384250497,0.485196369296443,0.5739737693646949,0.543537070919277,0.543948502168273
2013-05-03 15:00:00,0.419731003147286,0.43890565313585994,0.51904584352335,0.49823149191900895,0.48882956464005894
2013-05-03 16:00:00,0.37892594317973705,0.40263729112649,0.478861220114579,0.465531213422181,0.446213964459114
2013-05-03 17:00:00,0.327325088261931,0.35480394483750893,0.4266566272952039,0.384184468964151,0.39038241237009
2013-05-03 18:00:00,0.29649919981608697,0.301311770517268,0.35125808597605496,0.304733667596047,0.32080305008133503
2013-05-03 19:00:00,0.25,0.25,0.25,0.31408909909525895,0.25
2013-05-03 20:00:00,0.25,0.25,0.25,0.25792346113332,0.25
2013-05-03 21:00:00,0.25,0.25,0.25,0.310582248049914,0.25
2013-05-03 22:00:00,0.25,0.25,0.25,0.0,0.25
2013-05-03 23:00:00,0.0,0.0,0.0625,0.0,0.0
2013-05-04 00:00:00,0.0,0.208333333333333,0.25,0.0,0.25
2013-05-04 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-04 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-04 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-04 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-04 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-04 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-04 07:00:00,0.19583333333333303,0.18055555555555605,0.229166666666667,0.25,0.23541666666666697
2013-05-04 08:00:00,0.41519503909324795,0.40974022534301796,0.42040924044765793,0.385525438551529,0.392003542149945
2013-05-04 09:00:00,0.44066258433459704,0.4550231237440421,0.467335697926176,0.444768242998481,0.5575940126430821
2013-05-04 10:00:00,0.44107789711250395,0.4835322505724579,0.47166050561024203,0.516108429694852,0.561214244748093
2013-05-04 11:00:00,0.42779386760123794,0.49168825736898397,0.474342503588997,0.46306472611388294,0.567074982694395
2013-05-04 12:00:00,0.39610022033173603,0.43490079039973994,0.4482960857111121,0.450811381217353,0.500814986846594
2013-05-04 13:00:00,0.326773302959767,0.3542733775836501,0.377108794301824,0.465937293289736,0.406169734000421
2013-05-04 14:00:00,0.41196424237992896,0.455260013926036,0.49330885684900605,0.48389584485418796,0.526853921394188
2013-05-04 15:00:00,0.38953718816119204,0.43060208323378296,0.474315039294538,0.489441985767072,0.49589961844154296
2013-05-04 16:00:00,0.3550610238414171,0.39792885700338,0.44767565166146794,0.470921806225769,0.451607887582844
2013-05-04 17:00:00,0.30520813438613004,0.34502527113643794,0.39335349673948794,0.36668986423090005,0.38729622230115296
2013-05-04 18:00:00,0.272328112138846,0.28342273947502195,0.299448509783595,0.331526072096765,0.303651535381044
2013-05-04 19:00:00,0.25,0.25,0.25,0.317276440223847,0.25
2013-05-04 20:00:00,0.25,0.25,0.25,0.256468223473505,0.25
2013-05-04 21:00:00,0.25,0.25,0.25,0.25,0.25
2013-05-04 22:00:00,0.25,0.25,0.25,0.0,0.25
2013-05-04 23:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-05 00:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-05 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-05 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-05 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-05 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-05 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-05 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-05 07:00:00,0.0,0.0,0.23194444444444395,0.01388888888888889,0.0
2013-05-05 08:00:00,0.263219370905196,0.265629555667386,0.265634508643673,0.266449581710666,0.26045856486315
2013-05-05 09:00:00,0.25,0.25,0.259651990162192,0.25,0.26098893267441003
2013-05-05 10:00:00,0.25,0.25,0.277629930784639,0.25,0.270578764145918
2013-05-05 11:00:00,0.26940734346983,0.277985443322615,0.33619475610049704,0.27252224275862197,0.33531913486292997
2013-05-05 12:00:00,0.36890927351076097,0.382962458698885,0.44324104833668704,0.4198994028374,0.45022846648763
2013-05-05 13:00:00,0.33888981475984203,0.333288038247882,0.407357305935942,0.46067596715663106,0.39113052572633
2013-05-05 14:00:00,0.413703702594984,0.426448347790545,0.5019683339597879,0.464727795923762,0.49862430699441607
2013-05-05 15:00:00,0.40454787356955496,0.41197546078765296,0.5041615058833491,0.507485470001257,0.481004893522414
2013-05-05 16:00:00,0.338261643606583,0.361259968274371,0.45048585106261896,0.48169291653132396,0.417270671958704
2013-05-05 17:00:00,0.307740062906115,0.3145514045142381,0.398911076816447,0.34503465929528304,0.35389804664883795
2013-05-05 18:00:00,0.28468856464907394,0.276340318582968,0.31777058351834697,0.31682650776778604,0.29768415415798305
2013-05-05 19:00:00,0.25,0.25,0.25,0.26842856924131697,0.25
2013-05-05 20:00:00,0.25,0.25,0.25,0.26765957645639005,0.25
2013-05-05 21:00:00,0.25,0.25,0.25,0.25,0.25
2013-05-05 22:00:00,0.25,0.25,0.25,0.0,0.25
2013-05-05 23:00:00,0.0,0.0,0.041666666666666664,0.0,0.0
2013-05-06 00:00:00,0.0,0.0,0.25,0.0,0.0
2013-05-06 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-06 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-06 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-06 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-06 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-06 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-06 07:00:00,0.25,0.21041666666666697,0.25,0.239583333333333,0.25
2013-05-06 08:00:00,0.57170814185057,0.48896200787244,0.462719081641195,0.633449798271935,0.5774844839399871
2013-05-06 09:00:00,0.661483925101353,0.587964361989105,0.49633689352272103,0.71175353489446,0.687643624869401
2013-05-06 10:00:00,0.5904035150894781,0.585714547293429,0.44189371385278997,0.758301139015609,0.673631377572393
2013-05-06 11:00:00,0.42725971557659603,0.51247081623428,0.398457389230275,0.6088351397068079,0.5750475814936121
2013-05-06 12:00:00,0.4025490612629621,0.398875710178704,0.406141750279523,0.5828438230141529,0.43239951929627
2013-05-06 13:00:00,0.330318389546362,0.31020789667897997,0.358381235871546,0.567322101271581,0.34108600888660995
2013-05-06 14:00:00,0.318896334340514,0.312232824774929,0.374673630473021,0.589981307538182,0.336603832981859
2013-05-06 15:00:00,0.302453861709982,0.296816238887414,0.35197012936081296,0.588978395507662,0.32487993086081607
2013-05-06 16:00:00,0.283219638062419,0.281449005713469,0.330511531335906,0.550166993609194,0.30567511038098405
2013-05-06 17:00:00,0.277367853656562,0.30364170938606205,0.301258225832582,0.44359077280075,0.284486554536949
2013-05-06 18:00:00,0.284357784322033,0.276720117423479,0.29013912589017893,0.343721996899912,0.283324029754407
2013-05-06 19:00:00,0.25,0.25,0.262407349694316,0.306892454470708,0.25
2013-05-06 20:00:00,0.0,0.0,0.0,0.277001920337577,0.0
2013-05-06 21:00:00,0.0,0.0,0.0,0.251730220099796,0.0
2013-05-06 22:00:00,0.0,0.0,0.0,0.25,0.0
2013-05-06 23:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-07 00:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-07 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-07 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-07 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-07 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-07 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-07 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-07 07:00:00,0.244924845210886,0.25,0.225,0.0,0.248485474793763
2013-05-07 08:00:00,0.675459858102646,0.5563581088021711,0.49190314764330295,0.0,0.672468321017833
2013-05-07 09:00:00,0.7464245187139571,0.623253900394499,0.49054472197177795,0.9955965075341059,0.760807706577923
2013-05-07 10:00:00,0.6266765678676329,0.5865394848057081,0.39645999030034007,0.804450253446072,0.6903982024113199
2013-05-07 11:00:00,0.397117556918808,0.46868622310703395,0.322061355351252,0.5434887102946709,0.536050303621235
2013-05-07 12:00:00,0.339617577760942,0.345020494516689,0.301551641489198,0.422817877192031,0.38095698021568203
2013-05-07 13:00:00,0.298158457022049,0.279771765402963,0.318291430077997,0.474389347956443,0.30458233987541
2013-05-07 14:00:00,0.27304955183835505,0.260415280026174,0.316288349021461,0.48216066904681,0.28567365080281604
2013-05-07 15:00:00,0.338541294104802,0.37590135897415006,0.294064028082693,0.49930600036621997,0.264026729606752
2013-05-07 16:00:00,0.298389531959352,0.292977346174844,0.284327225908566,0.5050155308073089,0.34981510303456603
2013-05-07 17:00:00,0.27247810022672303,0.253770283392783,0.265733759725728,0.384901082193751,0.267148914337871
2013-05-07 18:00:00,0.25093285055952197,0.25,0.331855918871711,0.280015416329781,0.25
2013-05-07 19:00:00,0.0,0.0,0.0,0.284408249258883,0.0
2013-05-07 20:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-07 21:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-07 22:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-07 23:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-08 00:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-08 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-08 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-08 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-08 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-08 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-08 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-08 07:00:00,0.19484126984127,0.16527777777777802,0.23214285714285698,0.252507646070045,0.23809523809523803
2013-05-08 08:00:00,0.26988419411106,0.277939795017338,0.2886943659991,0.301952747030619,0.266090521142207
2013-05-08 09:00:00,0.25,0.257072588507654,0.294165371046877,0.30878963138294,0.261022271730299
2013-05-08 10:00:00,0.28174177980312604,0.317015545738617,0.381710674492082,0.311340823195032,0.36147975285074196
2013-05-08 11:00:00,0.33430210793817305,0.35188163938656003,0.421724530772508,0.35335896209908796,0.410705288824661
2013-05-08 12:00:00,0.362722221863474,0.38030821755173294,0.45174150813575104,0.43456368368183396,0.434829247363061
2013-05-08 13:00:00,0.29761918991475395,0.30493296125647196,0.36965405423166997,0.437295172956945,0.34084512064220895
2013-05-08 14:00:00,0.38317731074034006,0.4055614312475301,0.479474220107736,0.439481916211385,0.461114702470969
2013-05-08 15:00:00,0.36489906762816,0.38450537748816205,0.46107562134740704,0.43109429852763104,0.432976707643835
2013-05-08 16:00:00,0.35452013682261696,0.37204088084184705,0.453727404105212,0.43327714226804903,0.41428506362759
2013-05-08 17:00:00,0.334610086971385,0.35135376523941597,0.436745904109008,0.39006900270477796,0.385420217451543
2013-05-08 18:00:00,0.316408370420286,0.308898778293956,0.37326568509538705,0.323450881951318,0.32771141766249606
2013-05-08 19:00:00,0.25,0.25,0.255148507328336,0.325267848773437,0.25
2013-05-08 20:00:00,0.25,0.25,0.25,0.27603017239206,0.25
2013-05-08 21:00:00,0.25,0.25,0.25,0.328735771760151,0.25
2013-05-08 22:00:00,0.25,0.25,0.25,0.0,0.25
2013-05-08 23:00:00,0.041666666666666664,0.041666666666666664,0.11805555555555601,0.0,0.041666666666666664
2013-05-09 00:00:00,0.25,0.25,0.25,0.0,0.25
2013-05-09 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-09 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-09 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-09 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-09 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-09 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-05-09 07:00:00,0.11805555555555601,0.09722222222222228,0.23333333333333303,0.2375,0.17222222222222197
2013-05-09 08:00:00,0.276604786479927,0.284709796600982,0.294248009074928,0.312905233468733,0.287946454937075
2013-05-09 09:00:00,0.40564952725878095,0.41669419815256104,0.48074698278347605,0.37043229310892,0.4895689728989821
2013-05-09 10:00:00,0.45886728679967403,0.488128300485781,0.521907952561175,0.5291764214616961,0.557872717440004
2013-05-09 11:00:00,0.47866622638045503,0.513593350749152,0.553395643253553,0.517804112776721,0.5840536402170601
2013-05-09 12:00:00,0.518248856959421,0.525416974609114,0.602026753932366,0.5853542918079829,0.5896877165857289
2013-05-09 13:00:00,0.45052470655654997,0.4446239334238499,0.531560606922182,0.598066421844819,0.48831761489675796
2013-05-09 14:00:00,0.5233216480055279,0.537623289947809,0.6307352346740911,0.595081250683855,0.5992985917171719
2013-05-09 15:00:00,0.516363538405189,0.527615324878682,0.628258360097579,0.609097118264505,0.582029448217669
2013-05-09 16:00:00,0.492312347429641,0.503777219664073,0.612127574422116,0.599306708567981,0.5467443385569021
2013-05-09 17:00:00,0.45461138969865295,0.46343776963820704,0.5761305350389361,0.524797700829306,0.495755660588911
2013-05-09 18:00:00,0.35322456006327896,0.35635991477887297,0.313544728735842,0.393547059350803,0.36569347432224697
2013-05-09 19:00:00,0.25,0.25,0.327032042262837,0.339967731547492,0.25
2013-05-09 20:00:00,0.25,0.25,0.265034426301353,0.29521691964145197,0.25
2013-05-09 21:00:00,0.25,0.25,0.25,0.31425773043427097,0.25
2013-05-09 22:00:00,0.25,0.25,0.25,0.0,0.25
2013-05-09 23:00:00,0.0,0.041666666666666664,0.10416666666666699,0.0,0.041666666666666664
