,VR1:VRF Heat Pump Condenser Inlet Temperature [C](Hourly),VR2:VRF Heat Pump Condenser Inlet Temperature [C](Hourly),VR3:VRF Heat Pump Condenser Inlet Temperature [C](Hourly),VR4:VRF Heat Pump Condenser Inlet Temperature [C](Hourly)
2013-07-18 09:00:00,29.483333333333302,29.483333333333302,29.483333333333302,29.483333333333302
2013-07-18 10:00:00,30.1333333333333,30.1333333333333,30.1333333333333,30.1333333333333
2013-07-18 11:00:00,30.4166666666667,30.4166666666667,30.4166666666667,30.4166666666667
2013-07-18 12:00:00,30.5583333333333,30.5583333333333,30.5583333333333,30.5583333333333
2013-07-18 13:00:00,29.0833333333333,29.0833333333333,29.0833333333333,29.0833333333333
2013-07-18 14:00:00,28.466666666666697,28.466666666666697,28.466666666666697,28.466666666666697
2013-07-18 15:00:00,29.15,29.15,29.15,29.15
2013-07-18 16:00:00,30.625,30.625,30.625,30.625
2013-07-18 17:00:00,31.091666666666697,31.091666666666697,31.091666666666697,31.091666666666697
2013-07-18 18:00:00,30.5375,30.5375,30.5375,30.5375
2013-07-18 19:00:00,30.0875,30.0875,30.0875,30.0875
2013-07-18 20:00:00,29.55,29.55,29.55,29.55
2013-07-18 21:00:00,29.125,29.125,29.125,29.125
2013-07-18 22:00:00,28.766666666666698,28.766666666666698,28.766666666666698,28.766666666666698
2013-07-18 23:00:00,28.425,28.425,28.425,28.425
2013-07-19 00:00:00,28.125,28.125,28.125,28.125
2013-07-19 01:00:00,27.7083333333333,27.7083333333333,27.7083333333333,27.7083333333333
2013-07-19 02:00:00,27.675,27.675,27.675,27.675
2013-07-19 03:00:00,27.7416666666667,27.7416666666667,27.7416666666667,27.7416666666667
2013-07-19 04:00:00,27.0583333333333,27.0583333333333,27.0583333333333,27.0583333333333
2013-07-19 05:00:00,26.775,26.775,26.775,26.775
2013-07-19 06:00:00,26.6666666666667,26.6666666666667,26.6666666666667,26.6666666666667
2013-07-19 07:00:00,26.908333333333303,26.908333333333303,26.908333333333303,26.908333333333303
2013-07-19 08:00:00,28.075,28.075,28.075,28.075
2013-07-19 09:00:00,29.8666666666667,29.8666666666667,29.8666666666667,29.8666666666667
2013-07-19 10:00:00,31.8666666666667,31.8666666666667,31.8666666666667,31.8666666666667
2013-07-19 11:00:00,32.991666666666696,32.991666666666696,32.991666666666696,32.991666666666696
2013-07-19 12:00:00,33.9,33.9,33.9,33.9
2013-07-19 13:00:00,34.1666666666667,34.1666666666667,34.1666666666667,34.1666666666667
2013-07-19 14:00:00,34.0,34.0,34.0,34.0
2013-07-19 15:00:00,33.3583333333333,33.3583333333333,33.3583333333333,33.3583333333333
2013-07-19 16:00:00,33.1916666666667,33.1916666666667,33.1916666666667,33.1916666666667
2013-07-19 17:00:00,32.758333333333304,32.758333333333304,32.758333333333304,32.758333333333304
2013-07-19 18:00:00,31.716666666666697,31.716666666666697,31.716666666666697,31.716666666666697
2013-07-19 19:00:00,29.783333333333303,29.783333333333303,29.783333333333303,29.783333333333303
2013-07-19 20:00:00,28.233333333333302,28.233333333333302,28.233333333333302,28.233333333333302
2013-07-19 21:00:00,27.783333333333303,27.783333333333303,27.783333333333303,27.783333333333303
2013-07-19 22:00:00,27.5833333333333,27.5833333333333,27.5833333333333,27.5833333333333
2013-07-19 23:00:00,27.6166666666667,27.6166666666667,27.6166666666667,27.6166666666667
2013-07-20 00:00:00,27.7,27.7,27.7,27.7
2013-07-20 01:00:00,27.408333333333303,27.408333333333303,27.408333333333303,27.408333333333303
2013-07-20 02:00:00,26.6166666666667,26.6166666666667,26.6166666666667,26.6166666666667
2013-07-20 03:00:00,26.4333333333333,26.4333333333333,26.4333333333333,26.4333333333333
2013-07-20 04:00:00,26.8333333333333,26.8333333333333,26.8333333333333,26.8333333333333
2013-07-20 05:00:00,27.0,27.0,27.0,27.0
2013-07-20 06:00:00,26.766666666666698,26.766666666666698,26.766666666666698,26.766666666666698
2013-07-20 07:00:00,26.716666666666697,26.716666666666697,26.716666666666697,26.716666666666697
2013-07-20 08:00:00,27.5583333333333,27.5583333333333,27.5583333333333,27.5583333333333
2013-07-20 09:00:00,29.5,29.5,29.5,29.5
2013-07-20 10:00:00,30.6166666666667,30.6166666666667,30.6166666666667,30.6166666666667
2013-07-20 11:00:00,31.4583333333333,31.4583333333333,31.4583333333333,31.4583333333333
2013-07-20 12:00:00,32.2916666666667,32.2916666666667,32.2916666666667,32.2916666666667
2013-07-20 13:00:00,32.4416666666667,32.4416666666667,32.4416666666667,32.4416666666667
2013-07-20 14:00:00,33.0416666666667,33.0416666666667,33.0416666666667,33.0416666666667
2013-07-20 15:00:00,32.8583333333333,32.8583333333333,32.8583333333333,32.8583333333333
2013-07-20 16:00:00,32.05,32.05,32.05,32.05
2013-07-20 17:00:00,32.15,32.15,32.15,32.15
2013-07-20 18:00:00,31.8166666666667,31.8166666666667,31.8166666666667,31.8166666666667
2013-07-20 19:00:00,30.9625,30.9625,30.9625,30.9625
2013-07-20 20:00:00,30.2125,30.2125,30.2125,30.2125
2013-07-20 21:00:00,30.016666666666698,30.016666666666698,30.016666666666698,30.016666666666698
2013-07-20 22:00:00,30.0416666666667,30.0416666666667,30.0416666666667,30.0416666666667
2013-07-20 23:00:00,29.65,29.65,29.65,29.65
2013-07-21 00:00:00,29.1958333333333,29.1958333333333,29.1958333333333,29.1958333333333
2013-07-21 01:00:00,28.845833333333303,28.845833333333303,28.845833333333303,28.845833333333303
2013-07-21 02:00:00,28.7583333333333,28.7583333333333,28.7583333333333,28.7583333333333
2013-07-21 03:00:00,28.391666666666698,28.391666666666698,28.391666666666698,28.391666666666698
2013-07-21 04:00:00,28.158333333333303,28.158333333333303,28.158333333333303,28.158333333333303
2013-07-21 05:00:00,28.0833333333333,28.0833333333333,28.0833333333333,28.0833333333333
2013-07-21 06:00:00,28.0,28.0,28.0,28.0
2013-07-21 07:00:00,28.0583333333333,28.0583333333333,28.0583333333333,28.0583333333333
2013-07-21 08:00:00,28.5666666666667,28.5666666666667,28.5666666666667,28.5666666666667
2013-07-21 09:00:00,30.475,30.475,30.475,30.475
2013-07-21 10:00:00,32.1833333333333,32.1833333333333,32.1833333333333,32.1833333333333
2013-07-21 11:00:00,32.775,32.775,32.775,32.775
2013-07-21 12:00:00,34.008333333333304,34.008333333333304,34.008333333333304,34.008333333333304
2013-07-21 13:00:00,34.1583333333333,34.1583333333333,34.1583333333333,34.1583333333333
2013-07-21 14:00:00,34.05,34.05,34.05,34.05
2013-07-21 15:00:00,34.3,34.3,34.3,34.3
2013-07-21 16:00:00,33.1916666666667,33.1916666666667,33.1916666666667,33.1916666666667
2013-07-21 17:00:00,28.55,28.55,28.55,28.55
2013-07-21 18:00:00,25.7708333333333,25.7708333333333,25.7708333333333,25.7708333333333
2013-07-21 19:00:00,25.720833333333303,25.720833333333303,25.720833333333303,25.720833333333303
2013-07-21 20:00:00,25.7,25.7,25.7,25.7
2013-07-21 21:00:00,25.7,25.7,25.7,25.7
2013-07-21 22:00:00,25.9333333333333,25.9333333333333,25.9333333333333,25.9333333333333
2013-07-21 23:00:00,26.3333333333333,26.3333333333333,26.3333333333333,26.3333333333333
2013-07-22 00:00:00,26.325,26.325,26.325,26.325
2013-07-22 01:00:00,26.0833333333333,26.0833333333333,26.0833333333333,26.0833333333333
2013-07-22 02:00:00,26.2916666666667,26.2916666666667,26.2916666666667,26.2916666666667
2013-07-22 03:00:00,26.2083333333333,26.2083333333333,26.2083333333333,26.2083333333333
2013-07-22 04:00:00,26.0,26.0,26.0,26.0
2013-07-22 05:00:00,25.9416666666667,25.9416666666667,25.9416666666667,25.9416666666667
2013-07-22 06:00:00,26.016666666666698,26.016666666666698,26.016666666666698,26.016666666666698
2013-07-22 07:00:00,25.983333333333302,25.983333333333302,25.983333333333302,25.983333333333302
2013-07-22 08:00:00,25.9,25.9,25.9,25.9
2013-07-22 09:00:00,26.075,26.075,26.075,26.075
2013-07-22 10:00:00,26.9583333333333,26.9583333333333,26.9583333333333,26.9583333333333
2013-07-22 11:00:00,28.3166666666667,28.3166666666667,28.3166666666667,28.3166666666667
2013-07-22 12:00:00,29.3083333333333,29.3083333333333,29.3083333333333,29.3083333333333
2013-07-22 13:00:00,29.775,29.775,29.775,29.775
2013-07-22 14:00:00,29.783333333333303,29.783333333333303,29.783333333333303,29.783333333333303
2013-07-22 15:00:00,30.516666666666698,30.516666666666698,30.516666666666698,30.516666666666698
2013-07-22 16:00:00,31.1,31.1,31.1,31.1
2013-07-22 17:00:00,30.983333333333302,30.983333333333302,30.983333333333302,30.983333333333302
2013-07-22 18:00:00,30.4333333333333,30.4333333333333,30.4333333333333,30.4333333333333
2013-07-22 19:00:00,28.1166666666667,28.1166666666667,28.1166666666667,28.1166666666667
2013-07-22 20:00:00,26.35,26.35,26.35,26.35
2013-07-22 21:00:00,25.983333333333302,25.983333333333302,25.983333333333302,25.983333333333302
2013-07-22 22:00:00,26.075,26.075,26.075,26.075
2013-07-22 23:00:00,26.2291666666667,26.2291666666667,26.2291666666667,26.2291666666667
2013-07-23 00:00:00,26.279166666666697,26.279166666666697,26.279166666666697,26.279166666666697
2013-07-23 01:00:00,26.358333333333302,26.358333333333302,26.358333333333302,26.358333333333302
2013-07-23 02:00:00,26.283333333333303,26.283333333333303,26.283333333333303,26.283333333333303
2013-07-23 03:00:00,25.85,25.85,25.85,25.85
2013-07-23 04:00:00,25.775,25.775,25.775,25.775
2013-07-23 05:00:00,25.9583333333333,25.9583333333333,25.9583333333333,25.9583333333333
2013-07-23 06:00:00,25.591666666666697,25.591666666666697,25.591666666666697,25.591666666666697
2013-07-23 07:00:00,26.0,26.0,26.0,26.0
2013-07-23 08:00:00,27.025,27.025,27.025,27.025
2013-07-23 09:00:00,28.5083333333333,28.5083333333333,28.5083333333333,28.5083333333333
2013-07-23 10:00:00,30.233333333333302,30.233333333333302,30.233333333333302,30.233333333333302
2013-07-23 11:00:00,31.425,31.425,31.425,31.425
2013-07-23 12:00:00,32.2083333333333,32.2083333333333,32.2083333333333,32.2083333333333
2013-07-23 13:00:00,33.3166666666667,33.3166666666667,33.3166666666667,33.3166666666667
2013-07-23 14:00:00,33.6666666666667,33.6666666666667,33.6666666666667,33.6666666666667
2013-07-23 15:00:00,33.2083333333333,33.2083333333333,33.2083333333333,33.2083333333333
2013-07-23 16:00:00,32.9416666666667,32.9416666666667,32.9416666666667,32.9416666666667
2013-07-23 17:00:00,32.258333333333304,32.258333333333304,32.258333333333304,32.258333333333304
2013-07-23 18:00:00,28.9416666666667,28.9416666666667,28.9416666666667,28.9416666666667
2013-07-23 19:00:00,26.375,26.375,26.375,26.375
2013-07-23 20:00:00,26.0583333333333,26.0583333333333,26.0583333333333,26.0583333333333
2013-07-23 21:00:00,26.5666666666667,26.5666666666667,26.5666666666667,26.5666666666667
2013-07-23 22:00:00,26.9,26.9,26.9,26.9
2013-07-23 23:00:00,26.608333333333302,26.608333333333302,26.608333333333302,26.608333333333302
2013-07-24 00:00:00,26.4583333333333,26.4583333333333,26.4583333333333,26.4583333333333
2013-07-24 01:00:00,26.325,26.325,26.325,26.325
2013-07-24 02:00:00,26.375,26.375,26.375,26.375
2013-07-24 03:00:00,26.4416666666667,26.4416666666667,26.4416666666667,26.4416666666667
2013-07-24 04:00:00,26.108333333333302,26.108333333333302,26.108333333333302,26.108333333333302
2013-07-24 05:00:00,26.075,26.075,26.075,26.075
2013-07-24 06:00:00,26.3166666666667,26.3166666666667,26.3166666666667,26.3166666666667
2013-07-24 07:00:00,26.575,26.575,26.575,26.575
2013-07-24 08:00:00,28.3333333333333,28.3333333333333,28.3333333333333,28.3333333333333
2013-07-24 09:00:00,30.4333333333333,30.4333333333333,30.4333333333333,30.4333333333333
2013-07-24 10:00:00,31.975,31.975,31.975,31.975
2013-07-24 11:00:00,32.25,32.25,32.25,32.25
2013-07-24 12:00:00,32.6416666666667,32.6416666666667,32.6416666666667,32.6416666666667
2013-07-24 13:00:00,32.925,32.925,32.925,32.925
2013-07-24 14:00:00,32.6833333333333,32.6833333333333,32.6833333333333,32.6833333333333
2013-07-24 15:00:00,32.366666666666696,32.366666666666696,32.366666666666696,32.366666666666696
2013-07-24 16:00:00,31.966666666666697,31.966666666666697,31.966666666666697,31.966666666666697
2013-07-24 17:00:00,29.0,29.0,29.0,29.0
2013-07-24 18:00:00,25.483333333333302,25.483333333333302,25.483333333333302,25.483333333333302
2013-07-24 19:00:00,24.1666666666667,24.1666666666667,24.1666666666667,24.1666666666667
2013-07-24 20:00:00,24.5833333333333,24.5833333333333,24.5833333333333,24.5833333333333
2013-07-24 21:00:00,24.9416666666667,24.9416666666667,24.9416666666667,24.9416666666667
2013-07-24 22:00:00,24.841666666666697,24.841666666666697,24.841666666666697,24.841666666666697
2013-07-24 23:00:00,24.9166666666667,24.9166666666667,24.9166666666667,24.9166666666667
2013-07-25 00:00:00,25.1166666666667,25.1166666666667,25.1166666666667,25.1166666666667
2013-07-25 01:00:00,25.3166666666667,25.3166666666667,25.3166666666667,25.3166666666667
2013-07-25 02:00:00,25.4583333333333,25.4583333333333,25.4583333333333,25.4583333333333
2013-07-25 03:00:00,25.325,25.325,25.325,25.325
2013-07-25 04:00:00,25.025,25.025,25.025,25.025
2013-07-25 05:00:00,25.075,25.075,25.075,25.075
2013-07-25 06:00:00,25.3166666666667,25.3166666666667,25.3166666666667,25.3166666666667
2013-07-25 07:00:00,25.6916666666667,25.6916666666667,25.6916666666667,25.6916666666667
2013-07-25 08:00:00,26.3083333333333,26.3083333333333,26.3083333333333,26.3083333333333
2013-07-25 09:00:00,27.591666666666697,27.591666666666697,27.591666666666697,27.591666666666697
2013-07-25 10:00:00,28.766666666666698,28.766666666666698,28.766666666666698,28.766666666666698
2013-07-25 11:00:00,29.216666666666697,29.216666666666697,29.216666666666697,29.216666666666697
2013-07-25 12:00:00,30.233333333333302,30.233333333333302,30.233333333333302,30.233333333333302
2013-07-25 13:00:00,31.075,31.075,31.075,31.075
2013-07-25 14:00:00,31.2583333333333,31.2583333333333,31.2583333333333,31.2583333333333
2013-07-25 15:00:00,30.891666666666698,30.891666666666698,30.891666666666698,30.891666666666698
2013-07-25 16:00:00,30.3083333333333,30.3083333333333,30.3083333333333,30.3083333333333
2013-07-25 17:00:00,27.475,27.475,27.475,27.475
2013-07-25 18:00:00,24.2583333333333,24.2583333333333,24.2583333333333,24.2583333333333
2013-07-25 19:00:00,23.3,23.3,23.3,23.3
2013-07-25 20:00:00,23.475,23.475,23.475,23.475
2013-07-25 21:00:00,23.8333333333333,23.8333333333333,23.8333333333333,23.8333333333333
2013-07-25 22:00:00,24.0,24.0,24.0,24.0
2013-07-25 23:00:00,24.175,24.175,24.175,24.175
2013-07-26 00:00:00,24.1833333333333,24.1833333333333,24.1833333333333,24.1833333333333
2013-07-26 01:00:00,24.5666666666667,24.5666666666667,24.5666666666667,24.5666666666667
2013-07-26 02:00:00,24.375,24.375,24.375,24.375
2013-07-26 03:00:00,24.1166666666667,24.1166666666667,24.1166666666667,24.1166666666667
2013-07-26 04:00:00,24.4333333333333,24.4333333333333,24.4333333333333,24.4333333333333
2013-07-26 05:00:00,24.425,24.425,24.425,24.425
2013-07-26 06:00:00,24.358333333333302,24.358333333333302,24.358333333333302,24.358333333333302
2013-07-26 07:00:00,24.6916666666667,24.6916666666667,24.6916666666667,24.6916666666667
2013-07-26 08:00:00,25.716666666666697,25.716666666666697,25.716666666666697,25.716666666666697
2013-07-26 09:00:00,27.0583333333333,27.0583333333333,27.0583333333333,27.0583333333333
2013-07-26 10:00:00,27.8333333333333,27.8333333333333,27.8333333333333,27.8333333333333
2013-07-26 11:00:00,29.05,29.05,29.05,29.05
2013-07-26 12:00:00,29.45,29.45,29.45,29.45
2013-07-26 13:00:00,29.9,29.9,29.9,29.9
2013-07-26 14:00:00,30.225,30.225,30.225,30.225
2013-07-26 15:00:00,29.341666666666697,29.341666666666697,29.341666666666697,29.341666666666697
2013-07-26 16:00:00,29.4416666666667,29.4416666666667,29.4416666666667,29.4416666666667
2013-07-26 17:00:00,29.4333333333333,29.4333333333333,29.4333333333333,29.4333333333333
2013-07-26 18:00:00,27.466666666666697,27.466666666666697,27.466666666666697,27.466666666666697
2013-07-26 19:00:00,26.125,26.125,26.125,26.125
2013-07-26 20:00:00,25.8833333333333,25.8833333333333,25.8833333333333,25.8833333333333
2013-07-26 21:00:00,25.8,25.8,25.8,25.8
2013-07-26 22:00:00,26.15,26.15,26.15,26.15
2013-07-26 23:00:00,25.9333333333333,25.9333333333333,25.9333333333333,25.9333333333333
2013-07-27 00:00:00,25.3083333333333,25.3083333333333,25.3083333333333,25.3083333333333
2013-07-27 01:00:00,25.158333333333303,25.158333333333303,25.158333333333303,25.158333333333303
2013-07-27 02:00:00,25.0833333333333,25.0833333333333,25.0833333333333,25.0833333333333
2013-07-27 03:00:00,24.8833333333333,24.8833333333333,24.8833333333333,24.8833333333333
2013-07-27 04:00:00,24.7416666666667,24.7416666666667,24.7416666666667,24.7416666666667
2013-07-27 05:00:00,24.875,24.875,24.875,24.875
2013-07-27 06:00:00,25.0583333333333,25.0583333333333,25.0583333333333,25.0583333333333
2013-07-27 07:00:00,25.625,25.625,25.625,25.625
2013-07-27 08:00:00,26.9333333333333,26.9333333333333,26.9333333333333,26.9333333333333
2013-07-27 09:00:00,28.475,28.475,28.475,28.475
2013-07-27 10:00:00,29.7416666666667,29.7416666666667,29.7416666666667,29.7416666666667
2013-07-27 11:00:00,30.4916666666667,30.4916666666667,30.4916666666667,30.4916666666667
2013-07-27 12:00:00,31.6333333333333,31.6333333333333,31.6333333333333,31.6333333333333
2013-07-27 13:00:00,31.3666666666667,31.3666666666667,31.3666666666667,31.3666666666667
2013-07-27 14:00:00,31.108333333333302,31.108333333333302,31.108333333333302,31.108333333333302
2013-07-27 15:00:00,31.1666666666667,31.1666666666667,31.1666666666667,31.1666666666667
2013-07-27 16:00:00,30.2416666666667,30.2416666666667,30.2416666666667,30.2416666666667
2013-07-27 17:00:00,27.5416666666667,27.5416666666667,27.5416666666667,27.5416666666667
2013-07-27 18:00:00,26.0583333333333,26.0583333333333,26.0583333333333,26.0583333333333
2013-07-27 19:00:00,26.158333333333303,26.158333333333303,26.158333333333303,26.158333333333303
2013-07-27 20:00:00,26.2,26.2,26.2,26.2
2013-07-27 21:00:00,25.966666666666697,25.966666666666697,25.966666666666697,25.966666666666697
2013-07-27 22:00:00,25.6833333333333,25.6833333333333,25.6833333333333,25.6833333333333
2013-07-27 23:00:00,25.425,25.425,25.425,25.425
2013-07-28 00:00:00,25.2708333333333,25.2708333333333,25.2708333333333,25.2708333333333
2013-07-28 01:00:00,25.220833333333303,25.220833333333303,25.220833333333303,25.220833333333303
2013-07-28 02:00:00,25.141666666666698,25.141666666666698,25.141666666666698,25.141666666666698
2013-07-28 03:00:00,24.983333333333302,24.983333333333302,24.983333333333302,24.983333333333302
2013-07-28 04:00:00,24.9291666666667,24.9291666666667,24.9291666666667,24.9291666666667
2013-07-28 05:00:00,24.9791666666667,24.9791666666667,24.9791666666667,24.9791666666667
2013-07-28 06:00:00,24.8833333333333,24.8833333333333,24.8833333333333,24.8833333333333
2013-07-28 07:00:00,25.091666666666697,25.091666666666697,25.091666666666697,25.091666666666697
2013-07-28 08:00:00,25.7083333333333,25.7083333333333,25.7083333333333,25.7083333333333
2013-07-28 09:00:00,26.875,26.875,26.875,26.875
2013-07-28 10:00:00,29.016666666666698,29.016666666666698,29.016666666666698,29.016666666666698
2013-07-28 11:00:00,30.275,30.275,30.275,30.275
2013-07-28 12:00:00,30.4,30.4,30.4,30.4
2013-07-28 13:00:00,30.8666666666667,30.8666666666667,30.8666666666667,30.8666666666667
2013-07-28 14:00:00,31.783333333333303,31.783333333333303,31.783333333333303,31.783333333333303
2013-07-28 15:00:00,31.2083333333333,31.2083333333333,31.2083333333333,31.2083333333333
2013-07-28 16:00:00,30.733333333333302,30.733333333333302,30.733333333333302,30.733333333333302
2013-07-28 17:00:00,30.4916666666667,30.4916666666667,30.4916666666667,30.4916666666667
2013-07-28 18:00:00,30.141666666666698,30.141666666666698,30.141666666666698,30.141666666666698
2013-07-28 19:00:00,29.983333333333302,29.983333333333302,29.983333333333302,29.983333333333302
2013-07-28 20:00:00,29.55,29.55,29.55,29.55
2013-07-28 21:00:00,28.775,28.775,28.775,28.775
2013-07-28 22:00:00,27.9916666666667,27.9916666666667,27.9916666666667,27.9916666666667
2013-07-28 23:00:00,27.641666666666698,27.641666666666698,27.641666666666698,27.641666666666698
2013-07-29 00:00:00,27.1916666666667,27.1916666666667,27.1916666666667,27.1916666666667
2013-07-29 01:00:00,26.9,26.9,26.9,26.9
2013-07-29 02:00:00,27.1333333333333,27.1333333333333,27.1333333333333,27.1333333333333
2013-07-29 03:00:00,26.95,26.95,26.95,26.95
2013-07-29 04:00:00,26.7583333333333,26.7583333333333,26.7583333333333,26.7583333333333
2013-07-29 05:00:00,26.5083333333333,26.5083333333333,26.5083333333333,26.5083333333333
2013-07-29 06:00:00,26.0666666666667,26.0666666666667,26.0666666666667,26.0666666666667
2013-07-29 07:00:00,26.1333333333333,26.1333333333333,26.1333333333333,26.1333333333333
2013-07-29 08:00:00,27.0,27.0,27.0,27.0
2013-07-29 09:00:00,28.4916666666667,28.4916666666667,28.4916666666667,28.4916666666667
2013-07-29 10:00:00,29.9,29.9,29.9,29.9
2013-07-29 11:00:00,30.925,30.925,30.925,30.925
2013-07-29 12:00:00,32.2916666666667,32.2916666666667,32.2916666666667,32.2916666666667
2013-07-29 13:00:00,33.0,33.0,33.0,33.0
2013-07-29 14:00:00,33.2333333333333,33.2333333333333,33.2333333333333,33.2333333333333
2013-07-29 15:00:00,33.4,33.4,33.4,33.4
2013-07-29 16:00:00,33.1083333333333,33.1083333333333,33.1083333333333,33.1083333333333
2013-07-29 17:00:00,32.9583333333333,32.9583333333333,32.9583333333333,32.9583333333333
2013-07-29 18:00:00,32.241666666666696,32.241666666666696,32.241666666666696,32.241666666666696
2013-07-29 19:00:00,30.8833333333333,30.8833333333333,30.8833333333333,30.8833333333333
2013-07-29 20:00:00,29.891666666666698,29.891666666666698,29.891666666666698,29.891666666666698
2013-07-29 21:00:00,29.3083333333333,29.3083333333333,29.3083333333333,29.3083333333333
2013-07-29 22:00:00,29.0416666666667,29.0416666666667,29.0416666666667,29.0416666666667
2013-07-29 23:00:00,28.65,28.65,28.65,28.65
2013-07-30 00:00:00,28.283333333333303,28.283333333333303,28.283333333333303,28.283333333333303
2013-07-30 01:00:00,28.0833333333333,28.0833333333333,28.0833333333333,28.0833333333333
2013-07-30 02:00:00,27.825,27.825,27.825,27.825
2013-07-30 03:00:00,27.525,27.525,27.525,27.525
2013-07-30 04:00:00,27.1666666666667,27.1666666666667,27.1666666666667,27.1666666666667
2013-07-30 05:00:00,27.1166666666667,27.1166666666667,27.1166666666667,27.1166666666667
2013-07-30 06:00:00,27.2583333333333,27.2583333333333,27.2583333333333,27.2583333333333
2013-07-30 07:00:00,27.8833333333333,27.8833333333333,27.8833333333333,27.8833333333333
2013-07-30 08:00:00,28.358333333333302,28.358333333333302,28.358333333333302,28.358333333333302
2013-07-30 09:00:00,29.216666666666697,29.216666666666697,29.216666666666697,29.216666666666697
2013-07-30 10:00:00,30.15,30.15,30.15,30.15
2013-07-30 11:00:00,30.8666666666667,30.8666666666667,30.8666666666667,30.8666666666667
2013-07-30 12:00:00,31.841666666666697,31.841666666666697,31.841666666666697,31.841666666666697
2013-07-30 13:00:00,32.3,32.3,32.3,32.3
2013-07-30 14:00:00,32.241666666666696,32.241666666666696,32.241666666666696,32.241666666666696
2013-07-30 15:00:00,32.1416666666667,32.1416666666667,32.1416666666667,32.1416666666667
2013-07-30 16:00:00,31.983333333333302,31.983333333333302,31.983333333333302,31.983333333333302
2013-07-30 17:00:00,31.841666666666697,31.841666666666697,31.841666666666697,31.841666666666697
2013-07-30 18:00:00,31.625,31.625,31.625,31.625
2013-07-30 19:00:00,30.858333333333302,30.858333333333302,30.858333333333302,30.858333333333302
2013-07-30 20:00:00,29.8166666666667,29.8166666666667,29.8166666666667,29.8166666666667
2013-07-30 21:00:00,29.1666666666667,29.1666666666667,29.1666666666667,29.1666666666667
2013-07-30 22:00:00,28.65,28.65,28.65,28.65
2013-07-30 23:00:00,28.05,28.05,28.05,28.05
2013-07-31 00:00:00,27.858333333333302,27.858333333333302,27.858333333333302,27.858333333333302
2013-07-31 01:00:00,27.783333333333303,27.783333333333303,27.783333333333303,27.783333333333303
2013-07-31 02:00:00,27.35,27.35,27.35,27.35
2013-07-31 03:00:00,26.575,26.575,26.575,26.575
2013-07-31 04:00:00,26.141666666666698,26.141666666666698,26.141666666666698,26.141666666666698
2013-07-31 05:00:00,26.0416666666667,26.0416666666667,26.0416666666667,26.0416666666667
2013-07-31 06:00:00,25.9416666666667,25.9416666666667,25.9416666666667,25.9416666666667
2013-07-31 07:00:00,25.9,25.9,25.9,25.9
2013-07-31 08:00:00,26.075,26.075,26.075,26.075
2013-07-31 09:00:00,26.6666666666667,26.6666666666667,26.6666666666667,26.6666666666667
2013-07-31 10:00:00,27.641666666666698,27.641666666666698,27.641666666666698,27.641666666666698
2013-07-31 11:00:00,28.625,28.625,28.625,28.625
2013-07-31 12:00:00,29.8166666666667,29.8166666666667,29.8166666666667,29.8166666666667
2013-07-31 13:00:00,30.516666666666698,30.516666666666698,30.516666666666698,30.516666666666698
2013-07-31 14:00:00,30.6,30.6,30.6,30.6
2013-07-31 15:00:00,30.1333333333333,30.1333333333333,30.1333333333333,30.1333333333333
2013-07-31 16:00:00,29.1,29.1,29.1,29.1
2013-07-31 17:00:00,28.483333333333302,28.483333333333302,28.483333333333302,28.483333333333302
2013-07-31 18:00:00,28.225,28.225,28.225,28.225
2013-07-31 19:00:00,27.6333333333333,27.6333333333333,27.6333333333333,27.6333333333333
2013-07-31 20:00:00,27.4166666666667,27.4166666666667,27.4166666666667,27.4166666666667
2013-07-31 21:00:00,27.4416666666667,27.4416666666667,27.4416666666667,27.4416666666667
2013-07-31 22:00:00,27.05,27.05,27.05,27.05
2013-07-31 23:00:00,26.6833333333333,26.6833333333333,26.6833333333333,26.6833333333333
2013-08-01 00:00:00,26.775,26.775,26.775,26.775
2013-08-01 01:00:00,26.4916666666667,26.4916666666667,26.4916666666667,26.4916666666667
2013-08-01 02:00:00,26.2,26.2,26.2,26.2
2013-08-01 03:00:00,26.2,26.2,26.2,26.2
2013-08-01 04:00:00,25.908333333333303,25.908333333333303,25.908333333333303,25.908333333333303
2013-08-01 05:00:00,25.641666666666698,25.641666666666698,25.641666666666698,25.641666666666698
2013-08-01 06:00:00,25.775,25.775,25.775,25.775
2013-08-01 07:00:00,26.075,26.075,26.075,26.075
2013-08-01 08:00:00,26.55,26.55,26.55,26.55
2013-08-01 09:00:00,27.6166666666667,27.6166666666667,27.6166666666667,27.6166666666667
2013-08-01 10:00:00,29.075,29.075,29.075,29.075
2013-08-01 11:00:00,30.341666666666697,30.341666666666697,30.341666666666697,30.341666666666697
2013-08-01 12:00:00,30.158333333333303,30.158333333333303,30.158333333333303,30.158333333333303
2013-08-01 13:00:00,29.7,29.7,29.7,29.7
2013-08-01 14:00:00,29.233333333333302,29.233333333333302,29.233333333333302,29.233333333333302
2013-08-01 15:00:00,28.375,28.375,28.375,28.375
2013-08-01 16:00:00,28.1166666666667,28.1166666666667,28.1166666666667,28.1166666666667
2013-08-01 17:00:00,28.6666666666667,28.6666666666667,28.6666666666667,28.6666666666667
2013-08-01 18:00:00,28.4166666666667,28.4166666666667,28.4166666666667,28.4166666666667
2013-08-01 19:00:00,27.825,27.825,27.825,27.825
2013-08-01 20:00:00,27.5833333333333,27.5833333333333,27.5833333333333,27.5833333333333
