,VR1:VRF Heat Pump Cooling COP [](Hourly),VR2:VRF Heat Pump Cooling COP [](Hourly),VR3:VRF Heat Pump Cooling COP [](Hourly),VR4:VRF Heat Pump Cooling COP [](Hourly),VR5:VRF Heat Pump Cooling COP [](Hourly)
2013-06-29 00:00:00,3.27018706963718,2.9722028242040497,2.9940196194657003,0.0,3.23807648236043
2013-06-29 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-29 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-29 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-29 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-29 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-29 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-29 07:00:00,3.34660579153784,3.0387753594611095,3.11781067851015,3.33368311167906,3.29248662350809
2013-06-29 08:00:00,4.2916094485258505,4.38488509887282,4.23337070829145,4.88128440558933,4.78292422311891
2013-06-29 09:00:00,5.42403085040483,4.72747767771379,5.03486358934982,5.341599404090441,5.30186285113405
2013-06-29 10:00:00,5.3197901093143605,4.86127315271088,4.86665221634758,5.28958677159172,5.341385375223901
2013-06-29 11:00:00,5.2564111052197005,4.81293497457446,4.7888757910352,5.21005947279009,5.25743012877687
2013-06-29 12:00:00,5.237566761352849,4.759351455207019,4.70887070532069,5.13424403477016,5.195107304830599
2013-06-29 13:00:00,4.95677832132982,4.47402655726173,4.71545404104646,5.12198760537697,5.0258616939093095
2013-06-29 14:00:00,5.252116272535151,4.792100238791799,4.74140747835297,5.17164572674865,5.23926167772002
2013-06-29 15:00:00,5.24213307749571,4.8227598943965395,4.858999341092789,5.27014220414259,5.3293305096251204
2013-06-29 16:00:00,5.1587191806162105,4.79081343272396,4.959470154753991,5.36109337970503,5.37288743901903
2013-06-29 17:00:00,4.99761430727096,4.69935395261212,5.02583059435975,5.31020365391137,5.34022966601974
2013-06-29 18:00:00,4.55786992017892,4.16511372802007,4.64041955989741,4.90362899558453,4.7236102393991395
2013-06-29 19:00:00,3.43566383492697,3.1140375288183,3.36849286028132,4.29451856333169,3.38844940594728
2013-06-29 20:00:00,3.3765919180568598,3.0585698580976497,3.13765268012805,4.135871762248491,3.32555073504505
2013-06-29 21:00:00,3.43300376114668,3.0949734513749396,3.2385218548827406,4.79062200326011,3.36610107697352
2013-06-29 22:00:00,3.5025126662834305,3.16870460220252,3.2814014494255095,0.0,3.4467190039137696
2013-06-29 23:00:00,0.0,0.0,1.2216298945089599,0.0,0.27309640528671497
2013-06-30 00:00:00,3.3507369867749,3.06753387918073,3.0562672716659396,0.0,3.34105010097206
2013-06-30 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-30 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-30 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-30 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-30 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-30 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-30 07:00:00,3.2753838185068798,2.98822211870813,3.06193508572622,3.28159850855362,3.2181903613159104
2013-06-30 08:00:00,3.8211225909067004,3.7856569914854004,3.7643722956692005,4.249259390966221,3.61373352758384
2013-06-30 09:00:00,4.974237706792731,4.185692593202099,4.92714752762308,4.68431556486289,5.21091341354649
2013-06-30 10:00:00,4.94171354650775,4.46950362751935,4.7287648528253,5.07533275042117,5.06701369270962
2013-06-30 11:00:00,4.94586971470764,4.48303770990668,4.58682650234345,4.954277076358481,5.01386326927616
2013-06-30 12:00:00,5.00337781699928,4.534745982046441,4.55876280678734,4.981960551429901,5.02860192080009
2013-06-30 13:00:00,4.732169130858139,4.19920561368606,4.54266097259149,4.96062355759921,4.73548614972509
2013-06-30 14:00:00,5.115021694130481,4.66605090457029,4.70027133248933,5.11326929507187,5.169873017221019
2013-06-30 15:00:00,5.124588777977941,4.68156330390653,4.81203261603575,5.20097823350221,5.22485966942233
2013-06-30 16:00:00,4.967885964648731,4.56308988507755,4.788812134277451,5.15599622696718,5.13392355302642
2013-06-30 17:00:00,4.71153763388678,4.37623008802824,4.74833748269318,4.9483354520598795,4.974203570180951
2013-06-30 18:00:00,4.36940100010845,3.88918601675537,3.4006596920942096,4.48485675506992,4.4010451852102195
2013-06-30 19:00:00,3.3371352081645203,3.0041801255166103,4.08401221320804,4.44385149878289,3.27055718080871
2013-06-30 20:00:00,3.33583191532,3.0054227636067403,3.53248744570921,4.26918842446361,3.2643238887461203
2013-06-30 21:00:00,3.32974548606009,2.99527741434395,3.2151495316527496,4.655814402024821,3.25492896044631
2013-06-30 22:00:00,3.34902214407763,3.01381348206023,3.2192153532040697,0.0,3.27639281445468
2013-06-30 23:00:00,1.88395747595884,1.17432371992554,1.72245033063296,0.0,1.02752017154621
2013-07-01 00:00:00,3.1907718002258303,2.90255039564185,2.9196195670567797,0.0,3.1607841990030496
2013-07-01 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-01 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-01 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-01 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-01 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-01 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-01 07:00:00,3.3703728504794706,2.9944351151404907,2.98519635875799,3.2041194002834303,3.1844405192293297
2013-07-01 08:00:00,3.7214517816906296,3.29290690021367,4.23564954837446,3.98231023506871,3.58678726808084
2013-07-01 09:00:00,4.4624333239253,3.8984998598532794,4.3967213917767,4.25650226114505,4.41593317886404
2013-07-01 10:00:00,4.36600547703807,3.68690935792772,3.46057203302337,4.8072558698806205,4.23382410513966
2013-07-01 11:00:00,3.6219614368415405,3.82553703259523,4.10918450709985,4.940256769961571,3.55229700061378
2013-07-01 12:00:00,3.64646634321046,3.1605011769480598,4.15937457447985,4.8921299371599805,3.3441143692334996
2013-07-01 13:00:00,3.73583787304308,3.8567472659247595,3.8599945349243794,4.79023182259587,3.4049227254701098
2013-07-01 14:00:00,3.89512094441439,3.68549431732289,3.9968033960131497,4.798434726791861,3.5632175704042797
2013-07-01 15:00:00,3.83199500397083,3.68482084073375,3.97144822108453,4.86038412972846,3.6659224777017902
2013-07-01 16:00:00,3.4537959446939395,3.47106249358598,3.71452078384005,4.96120861704291,3.9208517309715
2013-07-01 17:00:00,4.48096154284056,3.2397771924979706,3.58734157083259,5.027783917264371,4.209179048581509
2013-07-01 18:00:00,3.95559195199669,3.29414632296463,3.67244019050258,4.76354693690707,3.68892957198574
2013-07-01 19:00:00,3.31824036963291,2.9763911780159598,4.13790663971672,4.10006554884742,3.23623318468212
2013-07-01 20:00:00,0.0,0.0,0.0,4.00500203485341,0.0
2013-07-01 21:00:00,0.0,0.0,0.0,4.52745702814048,0.0
2013-07-01 22:00:00,0.0,0.0,0.0,3.49609840590877,0.0
2013-07-01 23:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-02 00:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-02 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-02 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-02 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-02 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-02 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-02 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-02 07:00:00,3.4489195779468,3.1541891995317797,3.13597412707334,0.0,3.1649744473907995
2013-07-02 08:00:00,4.89336422585446,3.2817064134372003,4.51116685259041,0.0,3.5704755920815496
2013-07-02 09:00:00,3.57546648812438,4.007035280558471,3.2341670700086302,4.92710226936775,3.7703233885593397
2013-07-02 10:00:00,4.20531008963327,3.2902013084178,3.9806812894591004,4.98875957689894,4.57750820706224
2013-07-02 11:00:00,4.57287824365162,4.10762187151208,4.2716676017224,4.988442236232291,4.80929899059274
2013-07-02 12:00:00,4.719492912679559,4.09477162358608,4.41805029161267,4.93886467583728,4.64851389920803
2013-07-02 13:00:00,4.689099690028191,4.06240491718777,4.43261526807056,4.85828993417161,4.610607913681691
2013-07-02 14:00:00,4.5889662695777895,3.9749231585192994,4.39318799844802,4.8766941727627495,4.5185464089758
2013-07-02 15:00:00,4.4782478183526795,3.9027787149403594,4.35999024602399,4.91482476734566,4.4408250006764804
2013-07-02 16:00:00,4.27872837705452,3.7206367361647006,4.309472895095991,4.99425748855291,4.22969862581345
2013-07-02 17:00:00,3.75946560839028,3.5383802552319104,3.9861182161980295,4.97290524754419,3.98682100504638
2013-07-02 18:00:00,4.485807430326401,3.7997174767225497,3.82333881686649,4.04365648385961,4.256013343285081
2013-07-02 19:00:00,0.0,0.0,0.0,3.9971239695657403,0.0
2013-07-02 20:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-02 21:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-02 22:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-02 23:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-03 00:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-03 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-03 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-03 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-03 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-03 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-03 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-03 07:00:00,3.4331551610178,3.1219584467306,3.1254075098733995,3.47239870164544,3.06040959066164
2013-07-03 08:00:00,3.67457249593496,3.3139059523480694,4.36196212976598,4.128342325107891,3.46486313530332
2013-07-03 09:00:00,4.47064783400174,4.24777653190875,4.48641783988617,4.13663374022402,4.63779982622308
2013-07-03 10:00:00,4.47978935770345,4.141917708343721,4.566075082049321,4.74660715864101,4.7914870501613205
2013-07-03 11:00:00,4.62792097016707,4.229236943742309,4.50386358781081,4.71435929115339,4.814033880544071
2013-07-03 12:00:00,4.710715429809991,4.28178618193111,4.44988435171768,4.8192608415046205,4.827142978194219
2013-07-03 13:00:00,4.45224772265243,3.9418156420637596,4.39706308939942,4.84219540889778,4.46150285146508
2013-07-03 14:00:00,4.87797335986708,4.44205482202125,4.37949340033246,4.81742643907215,4.89077050840616
2013-07-03 15:00:00,4.827059113059151,4.39231532131152,4.403101705938139,4.82072107656843,4.869372181757231
2013-07-03 16:00:00,4.78932434303115,4.36607934910111,4.4457310312834295,4.84570738026059,4.864983924989191
2013-07-03 17:00:00,4.66187610961293,4.2833241972325,4.5399078045251695,4.8251232968102595,4.83245518032596
2013-07-03 18:00:00,4.41082077274901,3.9305454933144506,3.4757264443718703,4.39752420105419,4.3157619981329
2013-07-03 19:00:00,3.25681343223543,2.9401775699646095,4.0461680198308505,4.27123653991142,3.2190985806738297
2013-07-03 20:00:00,3.3039013126752903,2.98538320320829,3.4672594841803503,4.173536499224549,3.2502198077696196
2013-07-03 21:00:00,3.32136334761375,2.9966986281044,3.14942858879166,4.63679580835111,3.25878681617782
2013-07-03 22:00:00,3.34513089494434,3.02051243180522,3.1461140775238996,0.0,3.28491795395549
2013-07-03 23:00:00,1.4782650111107,0.95618937529482,1.5858770705394,0.0,1.0411336604080799
2013-07-04 00:00:00,3.2018614698317798,2.9149081286845804,2.9310735008821402,0.0,3.17531987250016
2013-07-04 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-04 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-04 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-04 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-04 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-04 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-04 07:00:00,4.80931047570897,3.9205168218569497,3.56447728837415,4.24718538111813,4.55897469806526
2013-07-04 08:00:00,4.3996982102396105,4.23833731966275,4.208441936518049,4.38460654279808,4.41391457746259
2013-07-04 09:00:00,4.22132902863571,4.02007941227357,4.09382764026944,4.25770476474295,4.161714222126109
2013-07-04 10:00:00,4.44233273706202,4.09586928162825,4.25434720119763,4.199346308171529,4.22780696873471
2013-07-04 11:00:00,4.8984307495881305,4.4347028761439695,4.40904391124834,4.70986292569348,4.75389788860149
2013-07-04 12:00:00,4.86733662046087,4.40892185015974,4.2829832484541805,4.602011912490981,4.75890178210208
2013-07-04 13:00:00,4.707160829252599,4.2766402456276,4.35404654366781,4.6313536082284,4.70772238853886
2013-07-04 14:00:00,4.77270052034846,4.32934368069916,4.1351138481155,4.54424281366469,4.68799897125195
2013-07-04 15:00:00,4.67827675534626,4.302577139714529,4.32239767892089,4.7114154916025495,4.7541956027499
2013-07-04 16:00:00,4.74811069132949,4.36493087731077,4.34799107284844,4.74109156452593,4.81852908420613
2013-07-04 17:00:00,4.588128997545629,4.27317522827385,4.427420596095519,4.77051135774825,4.76293522391111
2013-07-04 18:00:00,4.17295626116609,3.77988369385181,3.60262729653265,4.49866805527786,3.99542960120736
2013-07-04 19:00:00,3.48101492478904,3.01443220559092,4.04136151465819,4.688219562946941,3.32368081646735
2013-07-04 20:00:00,3.2808580634967597,2.94467802328257,3.89236463449656,4.55930618454763,3.1981824537862598
2013-07-04 21:00:00,3.2317886971847702,2.9211375559614803,3.37360083290762,3.6537657681548397,3.17284127977485
2013-07-04 22:00:00,3.23718637005503,2.92795834546819,3.21345575067083,0.0,3.1820974170877703
2013-07-04 23:00:00,1.95856952038802,1.1671861179753602,1.7983927109149798,0.0,1.2714157889725
2013-07-05 00:00:00,3.13103610620704,2.8536962662836896,2.8722992161370198,0.0,3.1116657908667795
2013-07-05 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-05 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-05 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-05 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-05 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-05 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-05 07:00:00,3.5387606342647304,3.12475387018223,3.1828709776404303,3.5005879470645898,3.42824479623153
2013-07-05 08:00:00,5.14047724257475,4.471392275166981,4.6988510619933495,5.23975351394316,4.98320759017038
2013-07-05 09:00:00,5.25199090997893,4.8012103999274505,4.68538777760849,5.20112577549487,5.12501260587811
2013-07-05 10:00:00,5.09569805366505,4.64291393238837,4.5523793206025704,4.91871310731253,5.00718481706818
2013-07-05 11:00:00,4.9900756662194805,4.5352715919485895,4.466090476566481,4.88607388650982,4.944276511630799
2013-07-05 12:00:00,5.021514081943209,4.55619261348913,4.434356152248269,4.84035069592878,4.964435565958059
2013-07-05 13:00:00,4.96830834803521,4.4772442428338,4.52802291960397,4.8161992332378,4.935704823104469
2013-07-05 14:00:00,5.01037105455431,4.55111486169696,4.33788284257679,4.783832839786781,4.905890036182821
2013-07-05 15:00:00,5.0088274442115495,4.5507511734103,4.3431611695587495,4.74711321616342,4.9252975545251605
2013-07-05 16:00:00,5.017588719548139,4.56725075788709,4.48573740958769,4.88390280563016,5.006118484710201
2013-07-05 17:00:00,4.94291905968175,4.530565735846599,4.64380590839333,5.02916149093635,5.03914495466349
2013-07-05 18:00:00,3.64542967970409,4.13112423508797,4.0805751692556695,4.91019884906585,3.43907497251894
2013-07-05 19:00:00,4.188779251274029,3.1246488003210895,3.2683174352320896,4.7773256160366,4.10342424364743
2013-07-05 20:00:00,3.36156321681808,2.9666567130156296,3.66231643291463,4.55014678546258,3.2684348720202796
2013-07-05 21:00:00,3.28750140291508,2.95595014254179,3.85600129181705,3.93054835948232,3.2216622570165097
2013-07-05 22:00:00,3.3172424532095803,2.9913500297498596,3.4366038907937098,0.0,3.2550768537487995
2013-07-05 23:00:00,1.9014102144023701,1.18971477466061,1.83513618489483,0.0,1.29563177488698
2013-07-06 00:00:00,3.22657573281721,2.93243045212771,2.96670406208458,0.0,3.19439860654343
2013-07-06 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-06 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-06 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-06 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-06 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-06 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-06 07:00:00,3.4022688848956,2.92105249393738,3.0539590151821203,3.2082377619801803,3.13587655578932
2013-07-06 08:00:00,3.64067067793765,3.3291202911684503,4.1701014670477905,4.2426479097877,3.59792154764621
2013-07-06 09:00:00,4.50626063803153,4.17772048164886,4.61104825756334,4.64534840001896,4.75880216898725
2013-07-06 10:00:00,4.88878505437524,4.44185624351025,4.70730370408382,4.68284321888462,5.02908749752089
2013-07-06 11:00:00,5.0218956752090005,4.58108187009442,4.51078840625892,4.95654787991571,5.013780462391231
2013-07-06 12:00:00,5.0211168684107195,4.56640126016241,4.43933595227634,4.8727818507204805,4.95218874486607
2013-07-06 13:00:00,4.9618207824059,4.45673978903657,4.57500696565635,4.91332432300177,4.97180187842766
2013-07-06 14:00:00,5.07889060415979,4.62013130617095,4.42661185954846,4.87562812949266,4.9634938707287
2013-07-06 15:00:00,5.20310954247858,4.7303163153779195,4.61541534229472,5.03988102557389,5.141076039541599
2013-07-06 16:00:00,5.28575086032197,4.9484970624962195,5.106502782915389,5.52637356977571,5.5582677414433395
2013-07-06 17:00:00,5.20359807524673,4.90587566344899,5.243250979450901,5.528509306392059,5.58863964600897
2013-07-06 18:00:00,4.84055469079905,4.32451039746828,4.829684452667481,5.09514879753468,4.90438516021068
2013-07-06 19:00:00,3.55314013771147,3.20806330722786,3.68568235628383,4.83245282490104,3.4906764861995696
2013-07-06 20:00:00,3.5150930737887403,3.17815473440035,3.43113091390272,4.52919418973857,3.44944501322742
2013-07-06 21:00:00,3.48242883094135,3.1437092203969597,3.26478177948608,4.78852447325487,3.4152472664548
2013-07-06 22:00:00,3.47392208343449,3.13852168829726,3.2569992948354196,0.0,3.41236563040146
2013-07-06 23:00:00,0.810986739494626,0.738722558136898,1.37521526766229,0.0,0.8040458780077779
2013-07-07 00:00:00,3.2738724808129103,2.9884047943675798,2.99700005983904,0.0,3.25260748280548
2013-07-07 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-07 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-07 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-07 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-07 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-07 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-07 07:00:00,4.33159574340415,3.44158665102709,3.3657609592098496,3.64878476975909,3.85946252699327
2013-07-07 08:00:00,5.02737203699946,4.7884545489047,4.750099742661701,4.86709041449674,5.00379854224535
2013-07-07 09:00:00,4.553085177818481,4.3316466104085,4.36258496702052,4.6124142804323,4.43327498373242
2013-07-07 10:00:00,4.62034438423556,4.23979258589193,4.4618776931931,4.35313837951651,4.35282448820002
2013-07-07 11:00:00,4.914408931845,4.33930797650953,4.4989172712011305,4.790390320537,4.54406880112273
2013-07-07 12:00:00,4.900189432908889,4.4354117496183605,4.353143810003299,4.69656570234483,4.76410649427586
2013-07-07 13:00:00,4.886198549699331,4.43281354227683,4.36691484493414,4.5682593292877,4.84307161574124
2013-07-07 14:00:00,4.89641607544174,4.43070839002534,4.20111075700248,4.59077642171313,4.75282654476756
2013-07-07 15:00:00,4.951432283457111,4.47520169909709,4.25635617598832,4.6040584831034295,4.82227320442206
2013-07-07 16:00:00,4.99592267753166,4.52672944823388,4.34044229539008,4.64921589420392,4.91081567520789
2013-07-07 17:00:00,5.0262703583546795,4.578787564091231,4.5016353280487005,4.906413705332611,5.02275090765392
2013-07-07 18:00:00,3.97697964499663,3.40286063447034,4.28365691899482,5.065602154001,3.7108244485645403
2013-07-07 19:00:00,4.11818224885811,3.7924121630375804,4.09985665099636,4.894707334642111,4.17714702159123
2013-07-07 20:00:00,3.45928511488371,3.16104655418051,3.6496898287725097,4.602245352936349,3.43512522968974
2013-07-07 21:00:00,3.42868965715253,3.1136170568317203,3.3472690340412496,3.9477053418283,3.38232511491633
2013-07-07 22:00:00,3.4266543508032994,3.10778176238096,3.26425941363917,0.0,3.37798573520742
2013-07-07 23:00:00,1.33516244521502,1.2175624399220402,1.3791390836436799,0.0,1.32513777205241
2013-07-08 00:00:00,3.2772047329489498,2.98593041502185,3.0000348681830604,0.0,3.25288702987047
2013-07-08 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-08 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-08 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-08 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-08 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-08 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-08 07:00:00,4.61644562930126,3.74842861230035,3.3889952511969104,4.19156702293373,4.2382043240834
2013-07-08 08:00:00,4.602207014202531,4.56828461996225,4.54025584467857,4.513267486548769,4.682402688926571
2013-07-08 09:00:00,4.3724489069055,4.36665147700589,4.525168308773059,4.195596826058529,4.460937869127769
2013-07-08 10:00:00,4.512685118602031,4.2769405872342405,4.5863907173372,4.04285630096993,4.4186645223165995
2013-07-08 11:00:00,4.92639321705634,4.45516670689408,4.60017952274144,4.50992201925749,4.751227033225209
2013-07-08 12:00:00,4.87788189447641,4.368010842390411,4.512817463267219,4.59698486272396,4.755269201363389
2013-07-08 13:00:00,4.66119950965646,3.9644140719673504,4.412171891615309,4.56352788872963,4.3017366087731705
2013-07-08 14:00:00,4.701538081081661,4.110360293813089,4.45422759704529,4.495509400098809,4.482167037150111
2013-07-08 15:00:00,4.48470743834711,3.91231357715044,4.40766177206875,4.45306422197559,4.25084283525595
2013-07-08 16:00:00,4.1697274229683,3.61852708712768,4.40065491737301,4.48219715997255,3.9440715854339303
2013-07-08 17:00:00,4.08430706163843,3.3009231768868603,4.38428924089095,4.84210818024226,3.63433058209249
2013-07-08 18:00:00,4.0935253100928195,3.69836161912318,4.38689979490729,5.08299490786233,3.98637138837982
2013-07-08 19:00:00,4.24564675988706,3.6894300581126602,3.3809047759373096,4.6333050208675495,4.01792966370196
2013-07-08 20:00:00,0.0,0.0,0.0,4.40539059838004,0.0
2013-07-08 21:00:00,0.0,0.0,0.0,4.4089289438577,0.0
2013-07-08 22:00:00,0.0,0.0,0.0,4.00334733991967,0.0
2013-07-08 23:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-09 00:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-09 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-09 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-09 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-09 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-09 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-09 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-09 07:00:00,3.4459910480425204,2.973130742375,3.0511130660821597,0.0,3.1381306407155494
2013-07-09 08:00:00,3.7153597664428504,3.30392158356029,4.3540856883814705,0.0,3.49288921747212
2013-07-09 09:00:00,4.19259038388405,4.29189293876536,3.80209167499065,5.107352056615951,4.02608140582605
2013-07-09 10:00:00,4.61584689967747,3.31012824810647,4.32447586077145,5.1414016883709,4.71196397340443
2013-07-09 11:00:00,4.56902620969553,4.01759248329423,4.34122381984673,5.012222982001701,4.69715721079643
2013-07-09 12:00:00,4.60683117668818,3.9690922906001402,4.36289033274495,4.90230187579633,4.557002248617059
2013-07-09 13:00:00,4.67520809581503,4.01412977185528,4.43108882844636,4.82248355484317,4.59390696456058
2013-07-09 14:00:00,4.68608680314023,4.06530218585156,4.43886318118508,4.78255109672868,4.5990913580915995
2013-07-09 15:00:00,4.45040924397174,3.84319746068897,4.31734703128306,4.81658868712004,4.38496114953678
2013-07-09 16:00:00,4.21685228931425,3.59863858348827,4.22013653250359,4.8484301751697805,4.09318455980845
2013-07-09 17:00:00,3.8477962118134803,3.19539026501047,4.00266734454883,4.83504484208463,3.6074196155153704
2013-07-09 18:00:00,4.15641152721129,4.022380672683109,3.61221396644284,4.35253897247069,4.3387039601907995
2013-07-09 19:00:00,0.0,0.0,0.0,4.27731848789601,0.0
2013-07-09 20:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-09 21:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-09 22:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-09 23:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-10 00:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-10 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-10 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-10 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-10 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-10 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-10 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-10 07:00:00,3.55471981157262,3.24977592873358,3.248599203011,3.6393746334177406,3.3465447008014797
2013-07-10 08:00:00,4.44058065268009,3.83860878641651,4.27195127991993,5.01895238157169,4.04592961904819
2013-07-10 09:00:00,5.3903855250350095,4.907171250427191,4.8430410287698,5.33427290668785,5.3259719055281
2013-07-10 10:00:00,5.197795590724651,4.71891905555505,4.66218663109838,4.978109136657809,5.008573089011639
2013-07-10 11:00:00,5.0391224225998394,4.52013018525712,4.496350858641231,4.91439899447318,4.76418921119058
2013-07-10 12:00:00,4.908568672699981,4.449308714554509,4.29748764025167,4.69554464640429,4.75084715442624
2013-07-10 13:00:00,4.91795139474006,4.45415428975506,4.405241790986481,4.66250735922525,4.88292311777567
2013-07-10 14:00:00,4.88312058637649,4.44087426823965,4.18093220080706,4.631947250104309,4.76682108329268
2013-07-10 15:00:00,4.8253149826843496,4.38757568384224,4.1367040121504,4.5266354430922,4.73675358923113
2013-07-10 16:00:00,4.835999920166481,4.39911742969919,4.19737578396716,4.53197730954228,4.7895883101578
2013-07-10 17:00:00,4.85053911572951,4.41716707698017,4.33453716562694,4.75485860541624,4.86030674731082
2013-07-10 18:00:00,3.88286215121201,3.35479122324691,4.18365696481062,4.857786888823849,3.7109332684760803
2013-07-10 19:00:00,4.3468865073600504,3.86046193775581,3.44777948677194,4.833172073133941,4.25090112704972
2013-07-10 20:00:00,3.43426437675929,3.0473431919592797,3.16925072898226,4.55125342699667,3.29763794560055
2013-07-10 21:00:00,3.2647741266193395,2.9490339040028197,4.213418037626701,4.02037518201855,3.20760452236821
2013-07-10 22:00:00,3.30629834059708,2.9850263481293,3.6100956139964198,0.0,3.2473876367809904
2013-07-10 23:00:00,2.46901114569879,1.8402173953937302,2.26937130788202,0.0,1.90749471170924
2013-07-11 00:00:00,3.1869357442595203,2.90046529733672,2.92658933072927,0.0,3.16278375048755
2013-07-11 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-11 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-11 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-11 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-11 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-11 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-07-11 07:00:00,4.41140242316292,3.5500882896465997,3.2945851385887996,4.3479206993034305,4.4203020512243
2013-07-11 08:00:00,4.53724854637925,4.34899275918998,4.40404441325871,4.51831549185614,4.52858124353458
