,COP,PLR,Temp
2013-11-08 01:00:00,0.0,0.0,20.3666666666667
2013-11-08 02:00:00,0.0,0.0,20.466666666666697
2013-11-08 03:00:00,0.0,0.0,20.7083333333333
2013-11-08 04:00:00,0.0,0.0,20.3
2013-11-08 05:00:00,0.0,0.0,19.975
2013-11-08 06:00:00,0.0,0.0,19.6333333333333
2013-11-08 07:00:00,2.85955985527686,0.21666666666666698,19.65
2013-11-08 08:00:00,3.2721625917852,0.25,20.425
2013-11-08 09:00:00,4.08773772431805,0.28898358617025605,22.141666666666698
2013-11-08 10:00:00,5.33490300847565,0.45611224798848904,24.033333333333303
2013-11-08 11:00:00,4.85729465675389,0.40066604873142203,25.4
2013-11-08 12:00:00,4.10918350424497,0.32339806324228304,26.425
2013-11-08 13:00:00,3.4189758097433596,0.271394359987739,27.2083333333333
2013-11-08 14:00:00,3.47221993863043,0.278928704369179,27.5
2013-11-08 15:00:00,3.3871781428529197,0.272032235439505,27.733333333333302
2013-11-08 16:00:00,3.34338208271127,0.2652621609908,27.4333333333333
2013-11-08 17:00:00,3.92541160601494,0.305336152487696,25.9916666666667
2013-11-08 18:00:00,3.13545033501046,0.25,24.3833333333333
2013-11-08 19:00:00,3.12147147277057,0.25,23.391666666666698
2013-11-08 20:00:00,3.16189403260008,0.25,22.6333333333333
2013-11-08 21:00:00,3.1574471908138197,0.25,22.3
2013-11-08 22:00:00,3.1738157966555898,0.25,21.95
2013-11-08 23:00:00,0.0,0.0,21.875
2013-11-09 00:00:00,0.0,0.0,21.591666666666697
2013-11-09 01:00:00,0.0,0.0,20.716666666666697
2013-11-09 02:00:00,0.0,0.0,20.3
2013-11-09 03:00:00,0.0,0.0,19.658333333333303
2013-11-09 04:00:00,0.0,0.0,19.2583333333333
2013-11-09 05:00:00,0.0,0.0,19.591666666666697
2013-11-09 06:00:00,0.0,0.0,19.216666666666697
2013-11-09 07:00:00,2.8163871410301695,0.2125,19.325
2013-11-09 08:00:00,3.14526423105479,0.24404761904761899,20.575
2013-11-09 09:00:00,3.34900937829731,0.25,22.658333333333303
2013-11-09 10:00:00,3.47371522434264,0.264018125101281,25.3333333333333
2013-11-09 11:00:00,3.8664036765414798,0.304916783465205,27.141666666666698
2013-11-09 12:00:00,4.25413294718798,0.35405452558034295,28.1833333333333
2013-11-09 13:00:00,3.87822475377102,0.318956598842252,28.920833333333302
2013-11-09 14:00:00,4.54700909578581,0.415895030589795,29.470833333333303
